মাসিক সুদ চার্জ করবি কতো ক্রেডিট কার্ডে,4.0
ক্রেডিট কার্ড পাওার জন্য কত টাকা মাসিক বেতন দেখানো লাগবে?,2.0
ক্রেডিট কার্ড নেওয়ার জন্য কত টাকা বেতন দেখান লাগবো?,2.0
গোল্ড  কার্ডে আপনারা এক বছরে কত চার্জ রাখেন?,1.0
ক্রেদিত কার্ড খুলতে হলে কোন কাগজপত্র আপনাদের দিতে হবে?,6.0
মোবাইল ই রিচার্জ করতে চাই,5.0
ক্রেডিট  কার্ডে আপনারা চার্জ কত রাখেন?,1.0
সিগনেচার  কার্ডে এনুয়াল বিল কত কাটবে?,1.0
ক্রেদিত কার্ড খুলতে হলে কোন জিনিস আপনাদের দিতে হবে?,6.0
ক্রেদিত কার্ডের জন্য কিসের কাগজ নিয়ে যাব?,6.0
মাসিক কেমন আয় করলে ক্রেডিট কার্ড  দেওয়া যাবে?,2.0
বস মাসিক সুদ এর হার কত ক্রেডিট কার্ডে,4.0
স্যার ক্রেডিট কার্ডে মাসিক সুদ কত আপনাদের,4.0
যদি আপনাদের ক্রেডিট কারড নেই কোন কাগজপত্র জমা নেয়া হবে?,6.0
মাসে কত পেলে ক্রেডীট কার্ড তুলতে পারব?,2.0
"ক্রেডিট কার্ড নিতে চাই, মাসিক সুদের হার কত",4.0
ক্লাসিক  কার্ডে কার্ডের বিল কত হয়?,1.0
সিগনেচার  কার্ডে এত টাকা চার্জ করেন?,1.0
গোল্ড  কার্ডে কোন কার্ডের চার্জ কত?,1.0
যদি আপনাদের ক্রেডিট কার্ড নেই কি কাগজপত্র জমা নেন?,6.0
সিমে টাকা ভরে দেন,5.0
"প্লাতিনাম কার্ড নিব, ফেসিলিটি কি আছে?",3.0
"ক্লাসিক কার্ড নিব, ফেসিলিটি কি?",3.0
মাত্র পঞ্চাশ টাকা মনে করে ভরে দিয়ে দেন,5.0
আপনারা ক্রেডিট কার্ডের জন্য কোন কাগজপত্র নেয়া হবে?,6.0
ক্রেডিট কার্ড নিতে হলে কি কি কাগজপত্র লাগবে?,6.0
আপনাদের ক্রেডিত কার্ড নিতে কি কি ডকুমেন্টস লাগবে?,6.0
আপনারা ক্রেডিট কার্ডে কত টাকা সুদ কাটেন,4.0
ভাই ইন্টারেস্ট রেট কত আপনাদের ক্রেডিট কার্ডে বলেন প্লিস,4.0
ক্রেডিট  কার্ডে আপনাদের এনুয়াল ফি টা কত?,1.0
"বলেন তো , মাসে ইন্টারেস্ট কত কাটেন আপনারা ক্রেডিট কার্ডে",4.0
নূন্যতম মাসিক কত টাকা আয় করলে ক্রেডিট কার্ড দিবেন?,2.0
ক্রেডিট কার্ডে মাসিক সুদ কতো কাতেন,4.0
বছরে চার্জ কত লাগে ক্রেডিট কার্ডে?,1.0
ব্র্যাকের ক্রেডিট কারড নিতে চাইলে কোন জিনিস জমা দিবো?,6.0
ক্রেদিত কার্ড নিতে চাইলে কোন জিনিস জমা নিবেন?,6.0
ফ্লেক্সিলোদ করতে চাই,5.0
সুদের হাড় জানতে ছাই ক্রেডিট কার্ডের,4.0
সিগনেচার  কার্ডে এক বছরে কত টাকা চার্জ করবেন?,1.0
দয়া করে টপআপ করেন আমার নাম্বারে,5.0
মাসে কিরকম ইনকাম করলে ক্রেডিট কার্ড দিতেন?,2.0
চার্জ কত লাগবে ক্রেডীট কার্ড এর পিছনে?,1.0
"আমার বিদেশ যাইতে ক্রেডিট কার্ড লাগবে, কতো টাকা ইন্টারেস্ট হবে?",4.0
"ক্রেডিট কার্ড নিতে চাই, সুদ এর রেট কত",4.0
ক্রেডিট কার্ডের জন্য কত করে দিতে হবে বছরে?,1.0
মানি লোড করেন আমার মোবাইলে প্লিজ,5.0
সিগনেচার  কার্ডে ব্র্যাক ব্যাংক কি কি বিল কাটে?,1.0
ফ্লেক্সিলড করতে চাই,5.0
কত চাজ লাগে ক্রেডিট কার্ডের জন্য?,1.0
"ক্রেডিট কার্ড নিব, সুবিধা কি?",3.0
ক্রেডিট কার্ডের জন্য সবচেয়ে কম কত টাকা পাইতে হয় মাসে?,2.0
আমার ফোনে ফ্লেক্সিলোড করে দাও,5.0
"হাই, আপনাদের ইন্টারেস্ট কতো চার্জ করেন মাসিক ক্রেডিট কার্ডে",4.0
আমার মোবাইলে টাকা রিচারজ করে দাও,5.0
ক্রেডিট কারড নিতে চাইলে আপনাদেরকে কোন কাগজপত্র দিতে হবে?,6.0
আপনাদের কাছ থেকে ক্রেডিট কার্ড নিতে গেলে কি কাগজপত্র নঈয়ে আসতে হবে?,6.0
বাৎসরিক বিল কত ক্রেডিট কার্ড এর?,1.0
"আপনাদের কার্ড নিতে চাই, কি কি সুবিধা আছে?",3.0
ক্লাসিক  কার্ডে বিলের হিসাবটা বলেন।,1.0
মিনিমাম কত বেতন পাইলে ক্রেডিট কার্ড দিবেন?,2.0
ক্রেডিট  কার্ডে ভাই আপনাদের চার্জ কত?,1.0
ক্রেডিট  কার্ডে চার্জের হিসাবটা বলেন।,1.0
ক্লাসিক  কার্ডে এত টাকা চার্জ করেন?,1.0
কোন জিনিসপাতি চান আপনারা ক্রেডিট কার্ড খোলার ক্ষেত্রে?,6.0
"ক্রেডিট কার্ড নিব, কি কি কাগজপত্র লাগবে?",6.0
ক্রেডিট কার্ড নাওয়ার জন্য মাসিক কত টাকা বেতন দেখান লাগব?,2.0
"আপনাদের কারড নিতে চাই, মন্থলি ইন্টারেস্ট রেট বলেন",4.0
"কার্ড নিতে চাই, সুযোগ সুবিধা কি পাওয়া যায়?",3.0
আপনাদের সিগনেচার ক্রেডিট কার্ডে এখন কি কি অফার পাওয়া যায়?,3.0
স্যালারি কত থাকলে ক্রেডীট কারদ বানাইতে পারব?,2.0
"কার্ড নিতে চাই, সুবিধা কি আছে?",3.0
ক্রেডিট  কার্ডে আপনারা বছরে কত ফি কাটেন?,1.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে বছরে চার্জ কত হবে?",1.0
নূন্যতম কত বেতন পাইলে ক্রেডিট কার্ড দেয়া যাবে?,2.0
"কার্ড নিভ, সুদ কত",4.0
আপনারা ক্রেডিট কার্ডে কি সুবিধা দেন?,3.0
ক্রেডিট কার্ড এর ইন্টারেস্ট চার্জ কতো,4.0
ক্রেদিত কার্ড করতে কি নিয়ে আসতে হবে?,6.0
যদি আপনাদের ক্রেডিট কার্ড নেই কোন জিনিসপাতি জমা নিবেন?,6.0
বেতন কত হইলে ক্রেডীট কার্ড বানাইতে দিবে?,2.0
ইন্টারেস্ট জানব কিভাবে ক্রেডিট কার্ডের,4.0
ফোনে কিছু টাকা ডুকান তো ভাই,5.0
ক্রেডিট  কার্ডে এত ফি রাখলে হবে?,1.0
এনুয়াল ফি কত?,1.0
"ক্রেডিট কার্ড নিবো, মাসিক সুদ কত",4.0
আপনারা কোন কাগজপত্র নিবেন ক্রেডিট কার্ড খুলতে?,6.0
বছরে ফিস কত দিতে হবে?,1.0
আচ্ছা আমি কত বেতন দেখাইলে ক্রেডিট কার্ড নিতে পারবো?,2.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কোন দরকারি জিনিসপাতি দিতে হবে?,6.0
ক্রেডিট কার্ড নিতে চাইলে কত স্যালারি থাকতে হবে?,2.0
এই ফোনে load করেন,5.0
গোল্ড  কার্ডে ভাই আপনাদের চার্জ কত?,1.0
ফ্লেক্সিলোড করে দাও,5.0
সিগনেচার কার্ড এর রেট ক্মেনে জানবো?,4.0
ব্র্যাকের ক্রেডিত কার্ড নিতে চাইলে কোন জিনিস জমা দিবো?,6.0
আপনারা এক বছরে কত টাকা ফি রাখেন?,1.0
ক্রেডিট কারড নিতে হলে কোন কাগজপত্র জমা দিতে হবে?,6.0
ফি কত দিতে হবে?,1.0
ব্র্যাক ব্যাংকের ক্রেডিট কার্ডের জন্য কোন কাগজ নেন আপনারা?,6.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কোন কাগজ নেয়া হবে আপনারা?",6.0
ক্রেডিট কার্ড নিতে চাইলে কোন কাগজপাতি জমা নেয়া হবে?,6.0
ক্লাসিক  কার্ডে বছরে কি কি কারণে বিল কাটবেন?,1.0
ক্রেডিত কার্ড নিতে চাইলে আপনাদেরকে কোন জিনিস দিতে হবে?,6.0
সিগনেচার  কার্ডে বছরে ফিস কত দিতে হবে?,1.0
মাসে কিরকম স্যালারি পাইলে ক্রেডিট কার্ড দিতেন?,2.0
আপনারা কোন জিনিস নেয়া হবে ক্রেডিট কার্ড খুলতে?,6.0
আপনাদের ক্রেডিট কার্ড নিতে কি কি জিনিস লাগবে?,6.0
সিগনেচার কার্ড এর টাকা কতো সুদ এর রেট,4.0
ব্র্যাকের ক্রেডিট  কার্ডে চার্জের হিসাবটা বলেন।,1.0
মাসিক কত টাকা বেতন ইনকাম করলে ক্রেডিট কার্ড দাওয়া যাবে?,2.0
আপনারা ক্রেডিত কার্ডের জন্য কোন জিনিস নেন?,6.0
বাৎসরিক খরচ কত লাগে ক্রেডিট কার্ড এর ড়দের,1.0
ক্রেডিত কার্ড খুলতে হলে কোন জিনিস দিতেহ হবে?,6.0
আপনারা এমনিতে সুদের হার কেমনে রাখেন?,4.0
সিগনেচার  কার্ডে বিলের হিসাব দেন।,1.0
ক্রেডিট কার্ড নিতে হলে কোন জিনিসপাতি জমা দিতে হবে?,6.0
আমি কি কি ফেসিলিটি পাবো ব্রাক ব্যাংক এর ক্রেডিট কার্ড নিলে?,3.0
ইন্টারেস্ট জানব ক্যামনে ক্রেডিট কার্ডের,4.0
ফ্লেক্সিলড করে দেন,5.0
ফোনে ফ্লেক্সি প্লিজ,5.0
আই নীড মোবাইল টপ আপ প্লিজ,5.0
ব্যালেন্স নাই রিচাজ চাচ্ছি ভাউ,5.0
কোন জিনিস চান আপনারা ক্রেদিত কার্ড খোলার ক্ষেত্রে?,6.0
সিমে টাকা পাঠান,5.0
গোল্ড  কার্ডে ব্র্যাকে কোথায় কোথায় বিল কাটে?,1.0
ভাই ক্রেডিট কার্ডে সুদ হার কত আপনাদের বলুন প্লিজ,4.0
প্লাটিনাম  কার্ডে অ্যানুয়াল ফিয়ের হিসাব বলেন।,1.0
আমি কি কি ফেসিলিটি পাবো ব্রাক ব্যাংকের ক্রেডিট কার্ড নিলে?,3.0
কোন কাগজপত্র চান আপনারা ক্রেদিত কার্ড খোলার জন্য?,6.0
ক্রেডিট কার্ড নেওয়ার জন্য কত বেতন দেখান লাগবো?,2.0
গোল্ড  কার্ডে কার্ডের চার্জ কত হবে?,1.0
ফোনে টাকা ভরে দে,5.0
ফোনে টাকা তুলে দেন,5.0
আমার ফোনে টাকা ভরে দাও,5.0
ক্রেডিট কার্ড নিতে হলে ইনকাম কত হতে হবে?,2.0
ক্রেডিত কার্ড খুলতে হলে কোন কাগজপত্র দিতে হবে?,6.0
ব্র্যাকের ক্রেডিট  কার্ডে কোন কার্ডের খরচ  কত?,1.0
ক্রেডিট কার্ড নেওয়ার জন্য কত বেতন দেখান লাগবে?,2.0
আমি কি কি ফেসিলিটিস পাবো ব্র্যাক ব্যাংকের ক্রেডিট কার্ড নিলে?,3.0
ক্রেডিট কার্ড পাবার জন্য মাসিক কত টাকা বেতন পাওয়া লাগবে?,2.0
কি জিনিস লাগবে ক্রেদিত কার্ডের জন্য?,6.0
ক্রেডিট কার্ড পাবার জন্য মাসিক কত টাকা বেতন দেখানো লাগবে?,2.0
আমার নাম্বারে ফ্লেক্সি করে দেন,5.0
প্লাটিনাম  কার্ডে চার্জ কত বলেন।,1.0
মিনিমাম মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড নাওয়া যাবে?,2.0
ক্রেডিট কার্ড নাওয়ার জন্য কত টাকা মাসিক বেতন পাওয়া লাগবে?,2.0
চার্জ কত দিতে হভে ক্রেডিট কার্ড এর জন্য প্রতি বছর এই তথ্য জানান,1.0
"হাই, মাসিক ইন্টারেস্ট কতো ক্রেডিট কার্ডের",4.0
ক্রেডিট কার্ড নেওয়ার জন্য কত টাকা মাসিক বেতন দেখান লাগবো?,2.0
ব্র্যাকের ক্রেডিট  কার্ডে আপনারা বছরে কত খরচ কাটেন?,1.0
সিগনেচার কার্ড এর টাকা কতো সুদ,4.0
আপনারা কোন জিনিস নেয়া হবে ক্রেদিত কার্ড খুলতে?,6.0
"কার্ড নিব, অফার কি আছে?",3.0
প্লাটিনাম  কার্ডে চার্জ কত রাখবেন?,1.0
ক্রেডিট কার্ড নাওয়ার জন্য কত টাকা বেতন দেখান লাগবো?,2.0
ক্রেডিত কার্ড নিতে আপনার কোন দরকারি জিনিস নিবেন?,6.0
"কার্ড নিব, ফেসিলিটিস কি কি?",3.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কোন কাগজপাতি জমা দিতে হবে?",6.0
"কার্ড নিব, সুবিধা কেমন আছে?",3.0
সর্বনিম্ন মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড দেওয়া যাবে?,2.0
ক্রেডিত কার্ড নিতে আপনার কোন দরকারি জিনিস নেয়া হবে?,6.0
প্লাটিনাম কার্ড সুদ হার??,4.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কোন কাগজপত্র জমা দিব?,6.0
প্রতি মাসে আয় কত লাগে জানাইতে পারবেন কই?,2.0
"কার্ড নিতে চাই, ফ্যাসিলিটি কেমন?",3.0
ক্রেদিত কার্ড খুলতে হলে কোন কাগজপত্র দিতেহ হবে?,6.0
কি কি ডকুমেন্ট লাগে ক্রেডিট কার্ড নিতে চাইলে?,6.0
ক্রেডিট কার্ড পাইতে চাইলে  মাসিক কত টাকা বেতন দেখান লাগবো?,2.0
মাসে ইন্টারেস্ট কতো আসে ক্রেডিট কার্ডে,4.0
দাদা ইন্টারেস্ট রাতে কত আপনাদের জানান ক্রেডিট কার্ডের,4.0
যদি আপনাদের ক্রেডিত কার্ড নেই কোন জিনিস জমা নিবেন?,6.0
monthly interest rate কত ক্রেডিট কার্ডে,4.0
ক্রেদিত কার্ড নিতে আপনার কোন দরকারি কাগজপত্র নেয়া হবে?,6.0
ক্রেডিট কার্ড এর জন্য কত বেতন দেখান লাগব?,2.0
অ্যাকাউন্ট থেকে পাঁচশ টাকা মোবাইলে ফেক্সি দিয়ে দেন ভাই,5.0
"সিগনেচার কার্ড নিব, ফ্যাসিলিটি কি আছে?",3.0
অ্যাকাউন্ট হইতে টাকা ফোনে load দিতে হবে,5.0
"ক্লাসিক কার্ড নিব, ফেসিলিটিস কি আছে?",3.0
"কার্ড নিতে চাই, ফ্যাসিলিটি কি আছে?",3.0
"সিগনেচার কার্ড নিব, ফ্যাসিলিটি কেমন?",3.0
"ব্র্যাক বাঙ্ক এর ক্রেডিট কার্ড নিতে চাই, কি কি সুবিধা পাওয়া যাবে?",3.0
রিচারজ করে দাও মোবাইলে,5.0
ক্রেডিট  কার্ডে বিলের হিসাবটা বলেন।,1.0
ব্র্যাকের ক্রেডিট  কার্ডে আপনারা এনুয়াল খরচ কত রাখেন?,1.0
মাসিক কত টাকা স্যালারি ইনকাম করলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
"প্লাতিনাম কার্ড নিব, ফেসিলিটি কেমন?",3.0
খরচ কত লাগে ক্রেডীত কার্ড নিতে ?,1.0
গোল্ড  কার্ডে  চার্জ কত নিবে বুঝান।,1.0
যদি আপনাদের ক্রেডিট কার্ড নেই কোন কাগজপাতি জমা নেয়া হবে?,6.0
চার্জ কত রাখবেন?,1.0
সিগনেচার  কার্ডে চার্জ কত বলেন।,1.0
ফ্লেক্সি করে দেন আমার নাম্বারে,5.0
বিলের হিসাব দেন।,1.0
আপনাদের ক্রেডিট কার্ডে এখন কি অফার চলছে ?,3.0
কোন জিনিসপাতি চান আপনারা ক্রেডিট কার্ড খোলার ক্ষেত্রে?,6.0
ফি কত লাগবে দেয়া ক্রডিট কার্ড নিলে?,1.0
কোন কাগজপত্রের কপি লাগবে ক্রেডিট কার্ড নিতে?,6.0
ক্রেডিট কার্ড নেওয়ার জন্য কত বেতন ধরা লাগব?,2.0
"ক্রেডিট কার্ড নিব, কোন কাগজ লাগবে?",6.0
কার্ড নিলে আমার মাসে ইন্তেরেস্ত কত দিতে হবে,4.0
"ক্রেডিট কার্ডে মাসিক সুদ কত, এত বেশি কিলা",4.0
"বলেন তো , মাসে ইন্টারেস্ট চার্জ কাটেন কত ক্রেডিট কার্ডে",4.0
কিছু টাকা মোবাইলে ভরে দেন আমাকে,5.0
ব্র্যাকের ক্রেডিট  কার্ডে বছরে খরচ  কত?,1.0
ক্রেডিট  কার্ডে আপনারা বিল কত কাটেন।,1.0
কত বেতন পাইলে ক্রেডিট কার্ড পাব?,2.0
"প্লাটিনাম কার্ড নিব, ফেসিলিটিস কি আছে?",3.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কি কি জিনিস নেয়া হবে আপনারা?",6.0
বছরে কত নেয়া হয় ক্রেডীট কার্ডের জন্য?,1.0
ব্র্যাকের ক্রেডিট  কার্ডে ব্র্যাকে কোথায় কোথায় খরচ কাটে?,1.0
"হাই, ক্রেডিট কার্ডে আপনাদের ইন্টারেস্ট কতো মাসিক",4.0
সিগনেচার  কার্ডে বিলের ব্যাপারটা একটু বুঝান।,1.0
আপনাদের ক্লাসিক ক্রেডিট কার্ড এ এখন কি অফার আছে?,3.0
মাসিক কিরকম ইনকাম করলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
ইন্টারেস্ট রেট কেমন ক্রেডিট কার্ডে,4.0
আপনারা কোন জিনিস নিবেন ক্রেডিট কার্ড খুলতে?,6.0
মিনিমাম মাসিক কত টাকা আয় করলে ক্রেডিট কার্ড দিতে পারবেন?,2.0
"কার্ড নিতে চাই, সুযোগ সুবিধা কি আছে?",3.0
মাসিক কত বেতন হোলে ক্রেডিট কার্ড নাওয়া যাবে?,2.0
ক্রেডিট কার্ডের জন্য কি কি কাগজপত্র জমা দিতে হবে?,6.0
ক্রেডিট কার্ড এ আপনারা কি কি ফেসিলিটিস দেন?,3.0
বাৎসরিক বিল কত হবে?,1.0
দয়া করে ফোনে টাকা ভর,5.0
মাসিক কত টাকা ইনকাম করলে ক্রেডিট কার্ড দাওয়া যাবে?,2.0
আমি কি সুবিধা পাবো ব্রাক ব্যাংক এর ক্রেডিট কার্ড নিলে?,3.0
"ব্রাক বাঙ্কের কার্ড নিতে চাই, কি কি সুবিধা পাওয়া যাবে?",3.0
ক্রেডিট কার্ড খুলতে হলে কি কি জিনিস আপনাদের দিতে হবে?,6.0
মাসিক কত টাকা স্যালারি ইনকাম করলে ক্রেডিট কার্ড দাওয়া যাবে?,2.0
ক্রেডিট  কার্ডে বছরে কত টাকা আসে?,1.0
মাসিক কিরকম আয় করলে ক্রেডিট কার্ড দিতেন?,2.0
মাসিক কত বেতন হলে কার্ড দিবেন?,2.0
মাসিক কেমন স্যালারি পাইলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
তদের ইন্তেরেস্ত সুদ কত ক্রেডিট কার্ডে,4.0
আপনারা কোন জিনিস নিবেন ক্রেদিত কার্ড খুলতে?,6.0
কার্ড নিব সুযোগ সুবিধা কি পাওয়া যায়?,3.0
সিগনেচার কার্ড নিব সুযোগ সুবিধা কেমন?,3.0
"কার্ড নিতে চাই, মাসিক সুদ কত আপনাদের",4.0
ক্রেডিট  কার্ডে বিলের বিষয়টা একটু বুঝিয়ে বলেন।,1.0
সিগনেচার  কার্ডে আপনারা  এনুয়ালি কত চার্জ রাখবেন?,1.0
আপনাদের কার্ড এর ইন্টারেস্ট কতো চার্জ করেন,4.0
গোল্ড  কার্ডে বছরে বিল কত?,1.0
"প্লাটিনাম কার্ড নিব, ফেসিলিটিস কি?",3.0
আপনাদের ক্রেডিট কার্ড এ কি কি ফেসিলিটি দেন?,3.0
আপনারা ক্রেডিট কার্ড এ কি কি ফেসিলিটি দেন?,3.0
মাসিক কেমন কামাইলে ক্রেডিট কার্ড লইতে পারুম?,2.0
গিভ সাম মানি রিচাজ মি,5.0
ক্রেডিট  কার্ডে কোন কার্ডের চার্জ কত?,1.0
এযে আপা ক্রেডিট কার্ড এর ইন্টারেস্ট কত?,4.0
ইন্টারেস্ট রেট জানান ক্রেডিট কার্ডের,4.0
"প্লাটিনাম কার্ড নিব, ফেসিলিটিস কেমন?",3.0
ইন্তেরেস জানতে চাই ক্রেডিট কার্ডের,4.0
"ক্রেডিট কার্ড নিব, কোন জিনিসপাতি লাগবে?",6.0
তদের মাসিক সুদ কত ক্রেডিট কার্ডে,4.0
ব্র্যাকের ক্রেডিট  কার্ডে কোন কার্ডের খরচ কত?,1.0
তদের মাসিক সুদ কত ক্রেডিট কার্ডে,4.0
মাসিক কত টাকা বেতন ইনকাম করলে ক্রেডিট কার্ড পাওয়া যাবে?,2.0
ক্রেডিট কার্ড নাওয়ার জন্য কত টাকা বেতন দেখান লাগবে?,2.0
আমার নম্বরে ফ্লেক্সিলড করেন,5.0
"কার্ড নিতে চাই, ফ্যাসিলিটি কি পাওয়া যাবে?",3.0
গোল্ড  কার্ডে চার্জ কত রাখবেন?,1.0
"ক্লাসিক কার্ড নিব, ফ্যাসিলিটিস কি?",3.0
ভাইয়া আমার এই নাম্বারে ২০০ টাকা একটু আর্জেন্ট লোড করে দেন,5.0
নূন্যতম মাসিক কত টাকা বেতন পাইলে ক্রেডিট কার্ড দিবেন?,2.0
"ক্রেডিট কার্ড নিতে চাই, সুযোগ সুবিধা কি পাবো?",3.0
আপনারা ক্রেডিট কার্ড এর ইন্টারেস্ট চার্জ করেন কত,4.0
ভাই ক্রেডিট কার্ডে সুদের হার কত আপনাদের জানান,4.0
কত টাকা বেতন পেলে ক্রেডিট কার্ড নিতে পারব?,2.0
মাসে কিরকম ইনকাম করলে ক্রেডিট কার্ড দিবা?,2.0
Mobile টপআপ প্লিজ,5.0
ক্রেডিট কার্ড খুলতে হলে কোন কাগজপত্র দিতে হবে?,6.0
আপনাদের কাছ থেকে ক্রেডিট কার্ড নিতে গেলে কি কি কাগজপত্র নঈয়ে আসতে হবে?,6.0
সিগনেচার  কার্ডে বছরে বিল কত?,1.0
ক্রেডিট কার্ড নেওয়ার জন্য মাসিক কত টাকা বেতন দেখান লাগব?,2.0
ক্রেডিট কার্ড পাওার জন্য কত টাকা মাসিক বেতন ধরা লাগব?,2.0
ক্রেডিট কার্ড নিতে চাইলে আমার ইনকাম ঠিক আছে কিনা কেমনে বুঝবো?,2.0
yearly  charge kemon deya lage credit card nile?,1.0
ক্রেডিট কার্ডে আপনারা কি ফেসিলিটিস দেন?,3.0
ক্রেডিট  কার্ডে বিলের হিসাব দেন।,1.0
প্লাটিনাম কার্ডের রেট কই?,4.0
ক্লাসিক  কার্ডে  আপনারা এত বিল রাখেন কেন?,1.0
চার্জ কত দিতে হবে ক্রেডীট কার্ডের জন্য?,1.0
মাসিক কেমন আয় করলে ক্রেডিট কার্ড নিতে পারবো?,2.0
ক্রেডিট কার্ড পাইতে চাইলে  মাসিক কত টাকা বেতন দেখানো লাগবে?,2.0
স্যালারি কত হইলে ক্রেডিট কার্ড দিবে?,2.0
ব্র্যাকের ক্রেডিট কার্ড নিতে হলে কোন ডকুমেন্টস জমা দিবো?,6.0
সিমে লোড চাচ্ছি,5.0
কার্ড নিবো ইন্টারেস্ট কতো,4.0
নূন্যতম কত বেতন পাইলে ক্রেডিট কার্ড নিতে পারবো?,2.0
তদের মাসিক ইন্টারেস্ট কত ক্রেডিট কার্ডে,4.0
আপনাদের প্লাটিনাম ক্রেডিট কার্ডে এখন কি অফার আছে?,3.0
কার্ডের ফ্যাসিলিটিস কেমন?,3.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কোন ডকুমেন্টস জমা দিবো?,6.0
চার্জের ব্যাপারটা বুঝান।,1.0
প্লাটিনাম  কার্ডে কত বিল কাটবেন বছরে?,1.0
ক্রেডিত কার্ড নিতে চাইলে আপনাদের কে কোন কাগজপত্র দিতে হবে?,6.0
এই নং এ মোবাইল টপ আপ ২০ টাকা,5.0
আপনাদের প্লাটিনাম ক্রেডিট কার্ডে এখন কি কি অফার চলছে?,3.0
ব্র্যাকের ক্রেডিট  কার্ডে খরচ টা বলেন?,1.0
ক্রেডিট কার্ড পাবার জন্য কত বেতন দেখান লাগবো?,2.0
সর্বনিম্ন কত বেতন পাইলে ক্রেডিট কার্ড নেওয়া যাবে?,2.0
ব্র্যাকের ক্রেডিট  কার্ডে আপনারা এক বছরে কত খরচ  রাখেন?,1.0
"আপনাদের ক্রেডিট কারড নিতে চাই, কোন কাগজপত্র নেন আপনারা?",6.0
ক্রেডিট কারডের জন্য বেতন কত হইতে হয় কেমনে জানব?,2.0
"সিগনেচার কার্ড নিব, ফ্যাসিলিটিস কেমন?",3.0
ক্রেডিট কার্ড পাওার জন্য কত টাকা বেতন পাওয়া লাগবে?,2.0
ক্রেডিট কার্ড নিতে চাই monthly interest charge,4.0
ক্রেডিট কার্ড পাবার জন্য কত বেতন দেখান লাগব?,2.0
ক্রেডিট কার্ড নেওয়ার জন্য কত টাকা বেতন দেখান লাগব?,2.0
মাসিক কেমন কামাইলে ক্রেডিট কার্ড নাওয়া যাবে?,2.0
"কার্ড নিতে চাই, মাসিক সুদ কত",4.0
আমার রিচার্জ দরকার,5.0
কার্ড এর মাসিক সুদ কত,4.0
"ক্রেডিত কার্ড নিব, কোন জিনিস লাগবে?",6.0
ক্রেডিত কার্ড পেতে হলে আপনাদের কোন দরকারি জিনিস দিতে হবে?,6.0
ক্রেডিট কার্ড নিতে হইলে কত বেতন পাওয়া লাগবো?,2.0
তদের মাসিক ইন্টারেস্ট কত ক্রেডিট কার্ডে,4.0
ইন্তেরেস্ত রেট বলেন ক্রেডিট কার্ডের,4.0
"ক্লাসিক কার্ড নিব, সুবিধা কেমন?",3.0
মিনিমাম কত বেতন পাইলে ক্রেডিট কার্ড দেয়া যাবে?,2.0
আপনারা কোন কাগজ নেয়া হবে ক্রেডিট কার্ড খুলতে?,6.0
"কার্ড নিতাম,সুদ কত",4.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কোন দরকারি কাগজ দিতে হবে?,6.0
মাসে কিরকম ইনকাম করলে ক্রেডিট কার্ড পাইতাম?,2.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কি কি দরকারি জিনিস দিতে হবে?,6.0
প্লাটিনাম  কার্ডে এক বছরে ফিস কত?,1.0
ফ্লেক্সি করতে চাই,5.0
জানতে চাই যে মাসিক ইনকাম কত দরকার ক্রেডিট কার্ড নিতে?,2.0
"কার্ড নিব, ফ্যাসিলিটি কি?",3.0
ক্রেদিত কার্ড নিতে চাইলে আপনাদেরকে কোন জিনিস দিতে হবে?,6.0
আপনাদের সিগনেচার ক্রেডিট কার্ডে এখন কি অফার আছে?,3.0
আপনাদের থেকে ক্রেডিট কার্ড নিতে হলে কোন জিনিসপাতি নিয়ে আসব?,6.0
সিমে ফ্লেক্সিলোড ১০০ টাকা,5.0
বছরে কত দিতে হয় ক্রেডিট কার্ডে?,1.0
ক্লাসিক কার্ডে ফিয়ের বেপারটা বলেন।,1.0
যদি আপনাদের ক্রেডিট কার্ড নেই কি জিনিস জমা নেন?,6.0
"সিগনেচার কার্ড নিব, সুবিধা কি?",3.0
প্লাটিনাম  কার্ডে চার্জ কত রাখেন?,1.0
ক্লাসিক  কার্ডে আপনাদের কার্ডে বছরে বিল কত হয়?,1.0
ক্রেডিট কার্ড নিতে হলে কোন কাগজ জমা দিতে হবে?,6.0
ক্রেডিট কার্ড তুলতে হলে কত টাকা পাওয়া লাগে মাসে?,2.0
আরজেন্ট ফোনে একশত টাকা লোড দে তো,5.0
ব্র্যাকের ক্রেডিট কার্ড নিতে চাইলে কোন কাগজ জমা দিবো?,6.0
